TransectNum,DATE,Observer,Point,priv_prop,midstory_present,pDogTown,pDogPresent,cliff_rock,NumSnags,primaryHabitat,o_canopy_percent,o_mean_height,shrub_cover,shrub_mean_height,gc_snow,gc_water,gc_woody,deadAndDown,gc_herb,gc_bare_litter,gc_dead_grass,gc_dead_grass_height,gc_live_grass,gc_live_grass_height
TX-BCR19-AO76,5/11/2017,LQUIN,4,1,0,0,0,0,3,GR,5,3,5,1.5,0,0,1,1,5,73,10,48,10,31
TX-BCR19-AO78,5/3/2017,JEDEL,4,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,0,99,1,27,0,0
TX-BCR19-AO78,5/3/2017,JEDEL,8,1,0,0,0,0,0,GR,5,7,1,1.5,0,0,1,0,1,77,1,97,20,78
TX-BCR19-AO78,5/3/2017,JEDEL,12,1,0,0,0,0,0,DW,10,6,5,1.75,0,0,1,0,10,78,1,46,10,39
TX-BCR19-AO78,5/3/2017,JEDEL,15,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,93,1,30,5,34
TX-BCR19-AO78,5/3/2017,JEDEL,16,1,0,0,0,0,0,GR,1,4,1,1,0,0,0,0,1,88,1,41,10,30
TX-BCR19-AO8,5/7/2016,DHORT,1,1,0,0,0,0,3,SH,1,3,10,0.5,0,0,1,1,1,82,10,80,5,17
TX-BCR19-AO8,5/16/2017,LQUIN,1,1,0,0,0,0,8,GR,1,4,5,1.5,0,0,1,1,1,82,10,67,5,41
TX-BCR19-AO8,5/7/2016,DHORT,5,1,0,0,0,0,6,SH,1,4,10,0.5,0,0,1,1,1,82,10,63,5,19
TX-BCR19-AO8,5/16/2017,LQUIN,5,1,0,0,0,0,9,GR,1,5,10,0.75,0,0,1,1,1,77,10,68,10,44
TX-BCR19-AO8,5/7/2016,DHORT,9,1,0,0,0,0,8,SH,1,3,20,0.75,0,0,5,1,1,83,5,52,5,16
TX-BCR19-AO8,5/16/2017,LQUIN,9,1,0,0,0,0,10,GR,1,-1,10,1,0,0,1,1,1,77,10,71,10,45
TX-BCR19-AO8,5/7/2016,DHORT,13,1,0,0,0,0,0,SH,1,5,10,0.5,0,0,1,1,1,87,5,48,5,14
TX-BCR19-AO8,5/16/2017,LQUIN,13,1,0,0,0,0,6,SH,5,6,10,0.75,0,0,1,1,1,77,10,69,10,44
TX-BCR19-AO86,4/29/2017,EKIST,3,1,0,0,0,0,20,MB,1,4,10,2.5,0,0,0,0,1,88,1,16,10,17
TX-BCR19-AO86,4/29/2017,EKIST,4,1,0,0,0,0,3,SH,1,4,20,2.5,0,1,1,0,1,82,5,88,10,27
TX-BCR19-AO86,4/29/2017,EKIST,7,1,0,0,0,0,0,SH,0,0,10,2,0,0,1,0,1,87,1,15,10,33
TX-BCR19-AO86,4/29/2017,EKIST,8,1,0,0,0,0,0,PJ,1,4,10,2.5,0,1,1,1,1,85,1,87,10,19
TX-BCR19-AO9,5/5/2016,RIPMA,1,1,0,0,0,0,6,GR,5,7,1,1.25,0,0,1,1,20,77,0,0,1,17
TX-BCR19-AO9,4/24/2017,EKIST,1,1,0,0,0,0,4,GR,5,7,1,0.75,0,0,1,0,5,88,1,23,5,19
TX-BCR19-AO9,5/5/2016,RIPMA,2,1,0,0,0,0,0,OA,10,5,5,1,0,0,1,1,10,83,0,0,5,18
TX-BCR19-AO9,4/24/2017,EKIST,2,1,0,0,0,0,0,OA,10,6,1,1,0,0,1,1,1,86,1,48,10,37
TX-BCR19-AO9,5/5/2016,RIPMA,3,1,0,0,0,0,0,PJ,10,4,5,1.5,0,0,1,0,10,83,1,33,5,12
TX-BCR19-AO9,4/24/2017,EKIST,3,1,0,0,0,0,0,PJ,20,6,1,1.75,0,0,1,1,1,86,1,17,10,29
TX-BCR19-AO9,5/5/2016,RIPMA,4,1,0,0,0,0,0,OA,10,6,5,1.5,0,0,5,0,1,73,1,31,20,34
TX-BCR19-AO9,4/24/2017,EKIST,4,1,0,0,0,0,0,OA,10,7,1,1,0,0,1,1,1,86,1,15,10,43
TX-BCR19-AO9,5/5/2016,RIPMA,5,1,0,0,0,0,1,OA,10,7,5,1.25,0,0,5,1,1,78,5,39,10,28
TX-BCR19-AO9,4/24/2017,EKIST,5,1,0,0,0,0,0,GR,10,7,1,1,0,0,1,0,1,83,5,35,10,28
TX-BCR19-AO9,5/5/2016,RIPMA,6,1,0,0,0,0,0,GR,5,6,1,1,0,0,1,0,10,74,5,31,10,33
TX-BCR19-AO9,4/24/2017,EKIST,6,1,0,0,0,0,0,GR,1,7,5,2,0,0,1,1,5,82,1,18,10,32
TX-BCR19-AO9,5/5/2016,RIPMA,7,1,0,0,0,0,0,PJ,10,5,5,1,0,0,1,0,5,69,5,32,20,37
TX-BCR19-AO9,4/24/2017,EKIST,7,1,0,0,0,0,1,PJ,10,7,5,2,0,0,1,1,1,86,1,17,10,41
TX-BCR19-AO9,5/5/2016,RIPMA,8,1,0,0,0,0,0,PJ,10,5,5,1.25,0,0,1,0,1,77,1,26,20,39
TX-BCR19-AO9,4/24/2017,EKIST,8,1,0,0,0,0,0,PJ,10,6,1,1,0,0,1,1,1,76,1,-1,20,-1
TX-BCR19-AO9,5/5/2016,RIPMA,9,1,0,0,0,0,6,PJ,10,4,5,1.25,0,0,5,0,1,69,5,48,20,39
TX-BCR19-AO9,4/24/2017,EKIST,9,1,0,0,0,0,0,PJ,20,5,5,2,0,0,1,0,1,83,5,37,10,26
TX-BCR19-AO9,5/5/2016,RIPMA,10,1,0,0,0,0,2,PJ,10,4,5,1,0,0,5,1,1,78,5,46,10,38
TX-BCR19-AO9,4/24/2017,EKIST,10,1,0,0,0,0,0,PJ,10,6,1,1.75,0,0,1,1,1,91,1,31,5,22
TX-BCR19-AO9,5/5/2016,RIPMA,11,1,0,0,0,0,4,OA,10,5,10,1.25,0,0,1,1,10,87,0,0,1,16
TX-BCR19-AO9,4/24/2017,EKIST,11,1,0,0,0,0,3,OA,10,6,1,2,0,0,1,1,1,91,1,29,5,16
TX-BCR19-AO9,5/5/2016,RIPMA,12,1,0,0,0,0,0,OA,20,6,5,0.75,0,0,1,1,0,92,1,36,5,17
TX-BCR19-AO9,5/5/2016,RIPMA,14,1,0,0,0,0,0,OA,10,6,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
TX-BCR19-AO9,4/24/2017,EKIST,14,1,0,0,0,0,0,GR,5,5,1,2.25,0,0,1,1,1,82,5,28,10,32
TX-BCR19-AO9,5/5/2016,RIPMA,15,1,0,0,0,0,0,OA,20,6,10,1,0,0,1,1,5,82,1,30,10,21
TX-BCR19-AO9,4/24/2017,EKIST,15,1,0,0,0,0,0,OA,20,7,1,2,0,0,1,1,1,82,10,29,5,16
TX-BCR19-AO9,5/5/2016,RIPMA,16,1,0,0,0,0,0,OA,20,5,10,1.25,0,0,1,1,1,91,1,21,5,16
